country,cause,beta,gamma,eta,mu,xi,theta,q,Lambda_scaled,Lambda_per_100k_per_year,cause_name
Philippines,Opioid use disorders,0.9209505319595336,0.4029887914657593,0.3017762303352356,0.005777794,0.003950994,0.1106893494725227,1.7531697750091553,26.269058227539062,2626.9058227539062,Opioid
Poland,Opioid use disorders,0.586447537,0.7199156284332275,0.2055959552526474,0.010201618,0.018538374,0.071775317,2.0101118087768555,10.484911918640137,1048.4911918640137,Opioid
Portugal,Opioid use disorders,0.5534694790840149,0.7193533182144165,0.1922072172164917,0.010207235,0.010551513,0.069636717,1.4579378366470337,9.782706260681152,978.2706260681152,Opioid
Qatar,Opioid use disorders,0.5650830864906311,0.7217736840248108,0.1796447932720184,0.001482971,0.003633727,0.0642047,1.4557433128356934,14.51020622253418,1451.020622253418,Opioid
Republic_of_Korea,Opioid use disorders,0.5536342859268188,0.7238649129867554,0.1955292969942093,0.005509647,0.006129301,0.069264933,1.4590100049972534,10.311117172241213,1031.111717224121,Opioid
Republic_of_Moldova,Opioid use disorders,0.5637166500091553,0.7194304466247559,0.1825983673334121,0.012462971,0.006347118,0.06587673,1.4588662385940552,13.68614673614502,1368.614673614502,Opioid
Romania,Opioid use disorders,0.5556119680404663,0.722074568,0.1960217654705047,0.012842118,0.018520446,0.070897989,2.049454451,10.64761734008789,1064.761734008789,Opioid
Russian_Federation,Opioid use disorders,0.8907184,0.7047526836395264,0.1846576929092407,0.014090471,0.007064359,0.063361838,1.6596297025680542,10.790970802307127,1079.097080230713,Opioid
Rwanda,Opioid use disorders,0.9369387626647948,0.4032281041145324,0.2984085381031036,0.014994147,0.01809429,0.1112182885408401,1.7515721321105957,37.140586853027344,3714.0586853027344,Opioid
Saint_Kitts_and_Nevis,Opioid use disorders,0.5621477961540222,0.7215583324432373,0.1842077821493148,0.009910118,0.005660994,0.067707844,1.5514918565750122,16.32611846923828,1632.611846923828,Opioid
Saint_Lucia,Opioid use disorders,0.5652261972427368,0.7181276082992554,0.1884785145521164,0.006946618,0.005712807,0.067955196,1.744142770767212,17.133970260620117,1713.3970260620115,Opioid
Saint_Vincent_and_the_Grenadines,Opioid use disorders,0.5694193840026855,0.7216707468032837,0.1866858303546905,0.009175058,0.005709839,0.067090854,2.039154052734375,17.60805892944336,1760.805892944336,Opioid
Samoa,Opioid use disorders,0.5766109824180603,0.7278127670288086,0.1874051243066787,0.005797706,0.006304939,0.065265097,2.020066261291504,30.621618270874023,3062.1618270874023,Opioid
San_Marino,Opioid use disorders,0.5607075691223145,0.7207422256469727,0.1964196562767028,0.007996441,0.00430994,0.069432884,1.457599163,9.312117577,931.2117577,Opioid
Sao_Tome_and_Principe,Opioid use disorders,0.5780563950538635,0.7095754742622375,0.1853110492229461,0.008279059,0.008755828,0.066379339,2.0246222019195557,36.38508987426758,3638.508987426758,Opioid
Saudi_Arabia,Opioid use disorders,0.5574689507484436,0.711227536,0.1758336573839187,0.002968559,0.005221567,0.064317934,1.4533545970916748,24.049440383911133,2404.9440383911133,Opioid
Senegal,Opioid use disorders,0.5788137912750244,0.728897214,0.1791216135025024,0.008711264,0.006119579,0.066203967,2.015251874923706,36.70991134643555,3670.9911346435542,Opioid
Serbia,Opioid use disorders,0.5496953725814819,0.7226192951202393,0.188953698,0.013453412,0.011140289,0.069621183,1.4570643901824951,9.580205917358398,958.0205917358398,Opioid
Seychelles,Opioid use disorders,0.5726973414421082,0.72150135,0.1906160712242126,0.0078075,0.009753074,0.068184204,2.0308847427368164,17.60508918762207,1760.508918762207,Opioid
Sierra_Leone,Opioid use disorders,0.5842078924179077,0.7071205973625183,0.1809193789958953,0.016082499,0.008338138,0.065844916,2.0200836658477783,40.35779571533203,4035.779571533203,Opioid
Singapore,Opioid use disorders,0.5507400631904602,0.7211655378341675,0.1979615837335586,0.004347265,0.005932626,0.07026238,1.4582864046096802,10.737706184387209,1073.7706184387207,Opioid
Slovakia,Opioid use disorders,0.5462237596511841,0.7210202813148499,0.2005061507225036,0.009999471,0.007474031,0.070307069,1.4750444889068604,10.951412200927734,1095.1412200927734,Opioid
Slovenia,Opioid use disorders,0.5425788760185242,0.7101638317108154,0.1942843943834304,0.009716059,0.007315116,0.070379838,1.442110538482666,9.659587860107422,965.9587860107422,Opioid
Solomon_Islands,Opioid use disorders,0.5752881169319153,0.7279787063598633,0.1811592727899551,0.005856176,0.006244188,0.065373845,2.021542549133301,33.55902862548828,3355.902862548828,Opioid
Somalia,Opioid use disorders,0.9688671231269836,0.3967009782791137,0.3055417835712433,0.016672736,0.005043376,0.1147801205515861,1.745255470275879,48.56155776977539,4856.155776977539,Opioid
South_Africa,Opioid use disorders,0.564488947,0.7163609266281128,0.1798585653305053,0.010276676,0.007193774,0.064465225,1.4725184440612793,22.53614616394043,2253.614616394043,Opioid
South_Sudan,Opioid use disorders,0.9163426160812378,0.4114766120910644,0.2798323631286621,0.019849706,0.019975966,0.1060225069522857,1.7684376239776611,42.553321838378906,4255.332183837891,Opioid
Spain,Opioid use disorders,0.6173993945121765,0.7163599729537964,0.1927819550037384,0.008716618,0.007240619,0.068330489,1.9665799140930176,9.322706223,932.2706223,Opioid
Sri_Lanka,Opioid use disorders,0.5689651370048523,0.7223106622695923,0.1918519586324691,0.006788324,0.01068812,0.068464875,2.0313949584960938,17.639265060424805,1763.9265060424805,Opioid
Sudan,Opioid use disorders,0.5687178373336792,0.6909108757972717,0.1650437712669372,0.008972618,0.009185499,0.1306119412183761,1.4575395584106443,38.74867630004883,3874.867630004883,Opioid
Suriname,Opioid use disorders,0.572393537,0.721415639,0.1845166087150573,0.00759097,0.006045196,0.066862211,2.0409274101257324,22.397470474243164,2239.7470474243164,Opioid
Sweden,Opioid use disorders,0.5724863409996033,0.7092272043228149,0.1944762468338012,0.009962117,0.01105439,0.069983177,1.433600902557373,11.476794242858888,1147.679424285889,Opioid
Switzerland,Opioid use disorders,0.5679146647453308,0.7059235572814941,0.2022157162427902,0.008450147,0.007722487,0.066876836,1.4772980213165283,10.498147010803224,1049.8147010803225,Opioid
Syrian_Arab_Republic,Opioid use disorders,0.5639500617980957,0.7126277685165405,0.1730335354804992,0.004997941,0.006814382,0.064744912,1.4654176235198977,28.17361831665039,2817.361831665039,Opioid
Taiwan,Opioid use disorders,0.5428764820098877,0.7216155529022217,0.1903780102729797,0.006446765,0.011973536,0.069437526,1.4560941457748413,10.523881912231444,1052.3881912231443,Opioid
Tajikistan,Opioid use disorders,0.5644072890281677,0.7111527919769287,0.176794559,0.006842353,0.005785473,0.065336026,1.466741681098938,32.038822174072266,3203.8822174072266,Opioid
Thailand,Opioid use disorders,0.5608383417129517,0.7240476608276367,0.1872864365577697,0.0067065,0.006013178,0.068535395,1.983596682548523,13.412264823913574,1341.2264823913574,Opioid
Timor-Leste,Opioid use disorders,0.8821853995323181,0.4228275418281555,0.2688343226909637,0.010735147,0.004069983,0.096743062,1.7745810747146606,33.84211730957031,3384.2117309570312,Opioid
Togo,Opioid use disorders,0.5990047454833984,0.5458493828773499,0.2442182749509811,0.010698,0.005108323,0.088828549,2.0667171478271484,36.82749938964844,3682.749938964844,Opioid
Tokelau,Opioid use disorders,0.5731019973754883,0.7171224355697632,0.1862563490867614,0.006929618,0.006144134,0.06682355,2.0242257118225098,22.47808837890625,2247.808837890625,Opioid
Tonga,Opioid use disorders,0.5824435949325562,0.7233756184577942,0.1823349297046661,0.006501588,0.006182746,0.066512138,2.014610528945923,28.316970825195312,2831.6970825195312,Opioid
Trinidad_and_Tobago,Opioid use disorders,0.5602214336395264,0.7241866588592529,0.1871119737625122,0.007090206,0.005789954,0.067497164,1.7324159145355225,14.549617767333984,1454.9617767333984,Opioid
Tunisia,Opioid use disorders,0.5592447519302368,0.7133742570877075,0.1781697571277618,0.005656206,0.009467516,0.065407835,1.454988718032837,18.40144157409668,1840.144157409668,Opioid
Turkmenistan,Opioid use disorders,0.5529347658157349,0.7049354910850525,0.1789414882659912,0.006685294,0.007393817,0.065336853,1.4510266780853271,25.95844078063965,2595.844078063965,Opioid
Tuvalu,Opioid use disorders,0.5728037357330322,0.722108006,0.1883483529090881,0.009746176,0.006520169,0.067106016,2.019204616546631,25.724794387817383,2572.4794387817383,Opioid
Türkiye,Opioid use disorders,0.5630373358726501,0.7167748808860779,0.1818131655454635,0.006060206,0.005549182,0.065601461,1.4599061012268066,19.181676864624023,1918.1676864624023,Opioid
Uganda,Opioid use disorders,0.9281646013259888,0.4135653376579284,0.2821738719940185,0.010899206,0.012514964,0.1070187762379646,1.755469560623169,44.15217590332031,4415.217590332031,Opioid
Ukraine,Opioid use disorders,0.5667572021484375,0.6899651885032654,0.1974299699068069,0.014542148,0.007858058,0.070500538,1.4562766551971436,9.415941238,941.5941238,Opioid
United_Arab_Emirates,Opioid use disorders,0.9782335758209229,0.7082520723342896,0.1819471716880798,0.001664706,0.00305173,0.06540902,1.6522881984710691,14.260765075683594,1426.0765075683594,Opioid
United_Kingdom,Opioid use disorders,1.2184693813323977,0.7044107913970947,0.1922337263822555,0.009973912,0.009402201,0.068700813,1.5439345836639404,12.060029029846191,1206.0029029846191,Opioid
United_Republic_of_Tanzania,Opioid use disorders,0.5743478536605835,0.7274069786071777,0.1864592134952545,0.010056029,0.012873223,0.067246877,2.025665283203125,39.76229476928711,3976.229476928711,Opioid
United_States_of_America,Opioid use disorders,0.7540937662124634,0.4389793276786804,0.256902814,0.008547026,0.009346607,0.1179400384426117,1.5774128437042236,13.220812797546388,1322.081279754639,Opioid
Uruguay,Opioid use disorders,0.5548250675201416,0.7205466032028198,0.1928530037403106,0.009658705,0.006139398,0.068390094,1.4691941738128662,14.684470176696776,1468.4470176696775,Opioid
Uzbekistan,Opioid use disorders,0.5618900656700134,0.7137112617492676,0.178478867,0.006621941,0.006220811,0.064636946,1.462233304977417,24.813323974609375,2481.3323974609375,Opioid
Vanuatu,Opioid use disorders,0.5849724411964417,0.7223594188690186,0.173232764,0.005620088,0.006174982,0.064494677,1.9996142387390137,32.86776351928711,3286.776351928711,Opioid
Venezuela_(Bolivarian_Republic_of),Opioid use disorders,0.5701265931129456,0.7168473601341248,0.1849771738052368,0.005643294,0.005672454,0.066204488,1.926171064376831,21.63617706298828,2163.617706298828,Opioid
Viet_Nam,Opioid use disorders,0.5533561110496521,0.7180991768836975,0.1931892335414886,0.006020529,0.015650904,0.069516435,1.4665135145187378,18.917823791503903,1891.7823791503904,Opioid
Yemen,Opioid use disorders,0.5733551979064941,0.6925622224807739,0.1677402555942535,0.007135088,0.007046908,0.130984291,1.5792725086212158,39.61505889892578,3961.505889892578,Opioid
Zambia,Opioid use disorders,0.8438396453857422,0.4337243139743805,0.2409652322530746,0.011790353,0.0163313,0.090512469,1.8323765993118288,41.69444274902344,4169.444274902344,Opioid
Zimbabwe,Opioid use disorders,0.5732072591781616,0.7103229761123657,0.1880783140659332,0.012182853,0.005963567,0.068139143,1.9600355625152588,34.39767837524414,3439.767837524414,Opioid
Afghanistan,Other drug use disorders,1.002185940742493,0.3862419724464416,0.308432788,0.010593647,0.007623537,0.1184726879000663,1.710397481918335,44.61658859,4461.658859,Other
Albania,Other drug use disorders,0.9871026277542114,0.3896399438381195,0.3330238759517669,0.006435971,0.010450602,0.1243591979146003,1.7043404579162598,15.754352569580078,1575.4352569580078,Other
Algeria,Other drug use disorders,0.9880688190460204,0.3834500312805176,0.3292417228221893,0.005049559,0.013630414,0.1243539527058601,1.7102998495101929,23.44144058227539,2344.144058227539,Other
American_Samoa,Other drug use disorders,0.9562854766845704,0.3978006243705749,0.322698176,0.005067118,0.008090539,0.1180896386504173,1.7198903560638428,25.512500762939453,2551.2500762939453,Other
Andorra,Other drug use disorders,0.9651713371276855,0.3903208374977112,0.3394299745559692,0.0059045,0.004279946,0.1264530420303344,1.7152884006500244,10.26941204071045,1026.941204071045,Other
Angola,Other drug use disorders,1.0221612453460691,0.3852298855781555,0.3150675892829895,0.013762882,0.011402261,0.1177723407745361,1.6889595985412598,44.78838348388672,4478.838348388672,Other
Antigua_and_Barbuda,Other drug use disorders,0.9838743805885316,0.3858648538589477,0.333621472,0.006499912,0.007150379,0.1266394406557083,1.7077267169952393,15.657058715820312,1565.7058715820312,Other
Argentina,Other drug use disorders,0.982282281,0.3800743818283081,0.3393916487693786,0.007722559,0.00483257,0.1278910636901855,1.7067724466323853,17.917530059814453,1791.7530059814453,Other
Armenia,Other drug use disorders,0.9716499447822572,0.3907732963562011,0.3311344385147095,0.009206736,0.007577606,0.1246587261557579,1.7132112979888916,14.52055835723877,1452.055835723877,Other
Australia,Other drug use disorders,0.5494126081466675,0.7179024815559387,0.1895618736743927,0.006736794,0.016923107,0.068615019,1.4480302333831787,13.228617668151855,1322.8617668151855,Other
Austria,Other drug use disorders,0.964019537,0.3911815583705902,0.3383812308311462,0.009681941,0.005968665,0.1235161647200584,1.7160043716430664,9.953117370605469,995.3117370605468,Other
Azerbaijan,Other drug use disorders,0.9568377733230592,0.3972797393798828,0.3328336179256439,0.00762197,0.00628553,0.1197813525795936,1.7194135189056396,18.102970123291016,1810.2970123291016,Other
Bahamas,Other drug use disorders,0.9842077493667604,0.3901072740554809,0.3294068276882171,0.007293118,0.007020697,0.1245916932821273,1.7070906162261963,16.07561683654785,1607.5616836547852,Other
Bahrain,Other drug use disorders,0.9857918620109558,0.3914597332477569,0.3345394730567932,0.002421794,0.004495556,0.126097947,1.7054095268249512,18.16820526123047,1816.8205261230469,Other
Bangladesh,Other drug use disorders,1.0237470865249634,0.3805863559246063,0.3326082825660705,0.007485147,0.023633266,0.1255668699741363,1.687237024307251,25.462059020996097,2546.2059020996094,Other
Barbados,Other drug use disorders,0.9616288542747498,0.392792284,0.3446382582187652,0.009205294,0.007052992,0.1236392334103584,1.7149889469146729,13.201882362365724,1320.1882362365725,Other
Belarus,Other drug use disorders,0.9667489528656006,0.3895063102245331,0.3420770168304443,0.013478883,0.010792514,0.1238759309053421,1.714079976081848,10.27685260772705,1027.685260772705,Other
Belgium,Other drug use disorders,0.9723571538925172,0.389725387,0.3365604281425476,0.009997529,0.007278569,0.1245604157447815,1.712052822113037,11.129528999328612,1112.952899932861,Other
Belize,Other drug use disorders,1.0121256113052368,0.3721370995044708,0.319330484,0.005327471,0.007830316,0.118059717,1.6867073774337769,25.874765396118164,2587.4765396118164,Other
Benin,Other drug use disorders,0.967891514,0.3926671743392944,0.3123017847537994,0.011178323,0.011222444,0.1203875169157981,1.7185542583465576,40.570648193359375,4057.0648193359375,Other
Bermuda,Other drug use disorders,0.9650196433067322,0.389292836,0.3414702117443084,0.007643882,0.011286419,0.1233320459723472,1.7144525051116943,11.266794204711914,1126.6794204711914,Other
Bhutan,Other drug use disorders,1.0002537965774536,0.3812364637851715,0.3298882246017456,0.007709383,0.0110541,0.126420796,1.7042628526687622,22.355852127075195,2235.5852127075195,Other
Bolivia_(Plurinational_State_of),Other drug use disorders,0.9484701156616212,0.402554452,0.3197331428527832,0.009164941,0.014426218,0.1158259287476539,1.724626898765564,27.49502944946289,2749.502944946289,Other
Bosnia_and_Herzegovina,Other drug use disorders,0.9870134592056274,0.3824752569198608,0.3417643904685974,0.010697441,0.007202097,0.12920928,1.7028672695159912,10.164088249206545,1016.4088249206544,Other
Botswana,Other drug use disorders,1.0115774869918823,0.3757604360580444,0.3319575488567352,0.009628941,0.008446231,0.1267656534910202,1.6974732875823977,28.01614761352539,2801.614761352539,Other
Brazil,Other drug use disorders,0.9696696400642396,0.3807017207145691,0.3328888118267059,0.006379941,0.009503021,0.1274158805608749,1.7194644212722778,17.518205642700195,1751.8205642700195,Other
Brunei_Darussalam,Other drug use disorders,0.9781407713890076,0.3820355832576751,0.3379526436328888,0.004033265,0.004983493,0.126267523,1.710396647453308,18.611265182495117,1861.1265182495115,Other
Bulgaria,Other drug use disorders,0.9794875383377076,0.3864781856536865,0.3422381281852722,0.014767677,0.007177324,0.125810221,1.7066749334335327,9.345234870910645,934.5234870910645,Other
Burkina_Faso,Other drug use disorders,0.9736790657043456,0.3941285014152527,0.3072477579116821,0.012751736,0.010848796,0.1128878742456436,1.7274596691131592,42.10673522949219,4210.673522949219,Other
Burundi,Other drug use disorders,1.0110793113708496,0.3729792237281799,0.3103817999362945,0.012804853,0.010856781,0.1121337264776229,1.6873023509979248,42.68764877319336,4268.764877319336,Other
Cabo_Verde,Other drug use disorders,1.013828992843628,0.3714534938335418,0.3197035789489746,0.006139559,0.00903693,0.115427442,1.685905694961548,23.856029510498047,2385.6029510498047,Other
Cambodia,Other drug use disorders,0.9533637762069702,0.4011069536209106,0.319513738,0.007922,0.007969107,0.1158322244882583,1.7263407707214355,28.930265426635746,2893.026542663574,Other
Cameroon,Other drug use disorders,1.0161505937576294,0.3776675462722778,0.3212034106254577,0.011265382,0.012299946,0.1239756196737289,1.7014222145080566,39.63996887207031,3963.9968872070312,Other
Canada,Other drug use disorders,0.9395672678947448,0.3950431942939758,0.3093661665916443,0.007364882,0.008824282,0.1134680211544036,1.7321498394012451,11.191176414489746,1119.1176414489746,Other
Central_African_Republic,Other drug use disorders,1.0000001192092896,0.3678833842277527,0.2019470632076263,0.018823912,0.017952504,0.074381806,1.693146824836731,43.781028747558594,4378.102874755859,Other
Chad,Other drug use disorders,1.0120835304260254,0.3729615807533264,0.307063341,0.015956383,0.011973433,0.1098376512527465,1.6868445873260498,49.04043960571289,4904.043960571289,Other
Chile,Other drug use disorders,0.9644506573677064,0.3937256634235382,0.3333203792572021,0.005712235,0.004854189,0.122138388,1.7150993347167969,15.009352684020996,1500.9352684020996,Other
China,Other drug use disorders,0.9668320417404176,0.390807956,0.3360134661197662,0.006615941,0.01763555,0.1245908886194229,1.714151144,13.279765129089355,1327.9765129089355,Other
Colombia,Other drug use disorders,0.9808523654937744,0.3898583054542541,0.3307399451732635,0.005496206,0.008812231,0.1264575123786926,1.706874132156372,19.386117935180664,1938.6117935180664,Other
Comoros,Other drug use disorders,1.0290641784667969,0.3738334476947784,0.3235727846622467,0.009584324,0.010948095,0.1252304911613464,1.6912189722061155,34.898292541503906,3489.8292541503906,Other
Congo,Other drug use disorders,0.9943862557411194,0.3902181386947632,0.3164175450801849,0.0093425,0.010332371,0.1214854270219802,1.7067575454711914,36.330589294433594,3633.0589294433594,Other
Cook_Islands,Other drug use disorders,0.9764525890350342,0.3930871784687042,0.328904927,0.007561147,0.007047735,0.1217560544610023,1.7083680629730225,20.903942108154297,2090.3942108154297,Other
Costa_Rica,Other drug use disorders,0.9868595004081726,0.382268876,0.3345458209514618,0.004334853,0.007705232,0.1291899383068084,1.7033236026763916,17.571823120117188,1757.1823120117188,Other
Croatia,Other drug use disorders,0.973044217,0.3874840438365936,0.3410544395446777,0.012439324,0.00786066,0.1258071362972259,1.7103803157806396,9.736206055,973.6206055,Other
Cuba,Other drug use disorders,0.965878725,0.391922116,0.3395963311195373,0.008367706,0.006977564,0.1243286058306694,1.7130173444747925,11.795941352844238,1179.5941352844238,Other
Cyprus,Other drug use disorders,0.9604601860046388,0.3895679414272308,0.3318475484848022,0.006558794,0.006265044,0.1238964051008224,1.719712734222412,12.889471054077148,1288.9471054077148,Other
Czechia,Other drug use disorders,0.9751251935958862,0.3891953527927398,0.3339415788650512,0.010856883,0.006930838,0.1250177919864654,1.7090688943862915,10.197294235229492,1019.7294235229492,Other
Côte_d'Ivoire,Other drug use disorders,0.9527738690376282,0.3886249661445617,0.3148133158683777,0.011459618,0.010887519,0.1221710592508316,1.7340104579925537,40.77550125,4077.5501251220703,Other
Democratic_People's_Republic_of_Korea,Other drug use disorders,0.9833548069000244,0.3798666000366211,0.3379071652889251,0.008783147,0.010964992,0.1272964924573898,1.705768585205078,15.744587898254396,1574.4587898254397,Other
Democratic_Republic_of_the_Congo,Other drug use disorders,1.016097903251648,0.3754224181175232,0.3091512322425842,0.012808471,0.013452595,0.1135492622852325,1.6847975254058838,44.18323516845703,4418.323516845703,Other
Denmark,Other drug use disorders,0.5842570662498474,0.7154546976089478,0.194847822,0.010362588,0.021155251,0.072034113,2.0112972259521484,11.533265113830566,1153.3265113830566,Other
Djibouti,Other drug use disorders,0.9996725916862488,0.3678794503211975,0.325063407,0.009576176,0.017944235,0.1224767640233039,1.6942410469055176,29.158470153808594,2915.8470153808594,Other
Dominica,Other drug use disorders,0.9933056235313416,0.393417478,0.3282955288887024,0.010841383,0.007675909,0.1232408657670021,1.702095389,16.436323165893555,1643.6323165893557,Other
Dominican_Republic,Other drug use disorders,1.0119357109069824,0.373507559,0.3284560441970825,0.005781529,0.008721343,0.1211005523800849,1.6868300437927246,23.36005973815918,2336.005973815918,Other
Ecuador,Other drug use disorders,0.9882298707962036,0.3809725046157837,0.3310882747173309,0.005164618,0.010104435,0.1262368857860565,1.7087469100952148,22.71741104125977,2271.741104125977,Other
Egypt,Other drug use disorders,1.0096627473831177,0.3771314322948456,0.3359732627868652,0.006416471,0.005606531,0.1259702295064926,1.6986236572265625,27.03167724609375,2703.167724609375,Other
El_Salvador,Other drug use disorders,1.0087180137634275,0.3826097548007965,0.3312122225761413,0.007230765,0.009404142,0.1261443048715591,1.6959654092788696,23.023412704467773,2302.3412704467773,Other
Equatorial_Guinea,Other drug use disorders,1.0051223039627075,0.375013143,0.3300341069698334,0.011913941,0.011769509,0.1259790658950805,1.7188174724578855,38.50470733642578,3850.470733642578,Other
Eritrea,Other drug use disorders,1.02017343,0.3774801194667816,0.3179762959480285,0.009550706,0.011250751,0.1231397986412048,1.7040653228759766,35.371116638183594,3537.1116638183594,Other
Estonia,Other drug use disorders,0.9690300226211548,0.3903896510601043,0.3380769193172455,0.012676824,0.016996399,0.1243532672524452,1.713221311569214,10.35129451751709,1035.129451751709,Other
Eswatini,Other drug use disorders,1.024672269821167,0.3735156059265136,0.3288289904594421,0.012488912,0.010827462,0.1261408179998397,1.693309307098389,31.33338165283203,3133.338165283203,Other
Ethiopia,Other drug use disorders,0.9888587,0.3833767771720886,0.3154644966125488,0.011616529,0.014869357,0.1232263520359993,1.729546070098877,40.63685226,4063.6852264404297,Other
Fiji,Other drug use disorders,0.9722546339035034,0.3882559537887573,0.3327165246009826,0.007765118,0.006861016,0.1245326176285743,1.7140488624572754,23.301294326782227,2330.1294326782227,Other
Finland,Other drug use disorders,0.585597038,0.7228718996047974,0.20142509,0.009666559,0.022363909,0.071820065,2.001425266265869,10.755087852478027,1075.5087852478027,Other
France,Other drug use disorders,0.9604068398475648,0.392927885,0.3361589312553406,0.009024736,0.006767277,0.1232193559408187,1.7179152965545654,12.200529098510742,1220.0529098510742,Other
Gabon,Other drug use disorders,0.9601450562477112,0.4049561321735382,0.3149627447128296,0.008663971,0.009836579,0.1136866807937622,1.7186802625656128,32.699913024902344,3269.9913024902344,Other
Gambia,Other drug use disorders,0.9840074181556702,0.3943037688732147,0.3040824234485626,0.010048412,0.010367312,0.1138102635741233,1.7180585861206057,39.17585372924805,3917.5853729248047,Other
Georgia,Other drug use disorders,0.9722493290901184,0.3929623961448669,0.3324199914932251,0.011911029,0.007998412,0.1223574504256248,1.710423231124878,14.128999710083008,1412.8999710083008,Other
Germany,Other drug use disorders,0.9696678519248962,0.3899787962436676,0.3382139205932617,0.010897265,0.007133681,0.1247752234339714,1.7126860618591309,9.136352539,913.6352539,Other
Ghana,Other drug use disorders,1.026288628578186,0.3730245232582092,0.3248612582683563,0.009145088,0.009189792,0.1254732608795166,1.698739528656006,33.321292877197266,3332.1292877197266,Other
Greece,Other drug use disorders,0.972542405,0.3885450959205627,0.3401067554950714,0.010290883,0.005524062,0.1257673949003219,1.710927128791809,9.440823554992676,944.0823554992676,Other
Greenland,Other drug use disorders,0.9620500206947328,0.3952619135379791,0.3296719789505005,0.008524177,0.006802983,0.1223161742091178,1.718732237815857,16.558971405029297,1655.8971405029297,Other
Grenada,Other drug use disorders,0.9880120754241944,0.3899769186973572,0.3336894810199737,0.007651323,0.010137454,0.1236238181591034,1.7030454874038696,17.249881744384766,1724.9881744384766,Other
Guam,Other drug use disorders,1.0071250200271606,0.3755878508090973,0.3389479517936706,0.005216,0.007081053,0.1275923699140548,1.6976068019866943,21.593353271484375,2159.3353271484375,Other
Guatemala,Other drug use disorders,1.020401120185852,0.3777071535587311,0.3200312554836273,0.006196853,0.01579327,0.12322706,1.6969399452209473,30.487205505371097,3048.7205505371094,Other
Guinea-Bissau,Other drug use disorders,1.0156383514404297,0.3750750422477722,0.3048529326915741,0.013117324,0.012626279,0.1143352538347244,1.6850690841674805,38.97688293457031,3897.6882934570312,Other
Guinea,Other drug use disorders,1.013651728630066,0.3740666508674621,0.3095202147960663,0.013350911,0.010025055,0.1113527789711952,1.6861423254013062,40.21247100830078,4021.247100830078,Other
Guyana,Other drug use disorders,1.0052114725112915,0.3810442090034485,0.3290646374225616,0.008020735,0.007858662,0.1273034065961837,1.6986079216003418,24.27967643737793,2427.967643737793,Other
Haiti,Other drug use disorders,0.9697891473770142,0.3952338099479675,0.3262624442577362,0.010069941,0.00998571,0.1198711171746254,1.7133586406707764,29.306058883666992,2930.605888366699,Other
Honduras,Other drug use disorders,1.024125337600708,0.3748055696487427,0.3299358189105987,0.005231147,0.012553436,0.1259501427412033,1.6939120292663574,29.54914665222168,2954.914665222168,Other
Hungary,Other drug use disorders,0.9688808917999268,0.3886202871799469,0.3418907225131988,0.013518706,0.006796666,0.1237467005848884,1.7112629413604736,9.835499763,983.5499763,Other
Iceland,Other drug use disorders,0.5676503777503967,0.7234067320823669,0.1895140707492828,0.006559441,0.019945443,0.069057629,2.030513286590576,14.435176849365234,1443.5176849365234,Other
India,Other drug use disorders,1.0017683506011963,0.3894484639167785,0.3296526670455932,0.008065735,0.013996925,0.1247823908925056,1.698634386062622,23.754383087158203,2375.4383087158203,Other
Indonesia,Other drug use disorders,0.9861318469047546,0.3881286382675171,0.3244514465332031,0.007646324,0.008120964,0.1234217658638954,1.7132492065429688,20.73376465,2073.376465,Other
Iran_(Islamic_Republic_of),Other drug use disorders,0.8817439079284668,0.4186213314533233,0.2814106941223144,0.005106323,0.00695675,0.1034130752086639,1.785351037979126,18.317235946655273,1831.7235946655271,Other
Iraq,Other drug use disorders,0.9995917677879332,0.3811630010604858,0.3232409358024597,0.006153265,0.021791875,0.1226063072681427,1.7105653285980225,33.885528564453125,3388.5528564453125,Other
Ireland,Other drug use disorders,0.5714109539985657,0.71482861,0.1949445456266403,0.007237794,0.01983469,0.070401892,2.0280261039733887,14.188676834106444,1418.8676834106443,Other
Israel,Other drug use disorders,0.9554400444030762,0.3981004357337951,0.3316465020179748,0.005460647,0.008915478,0.1201678216457367,1.7226948738098145,20.86897087097168,2086.897087097168,Other
Italy,Other drug use disorders,0.9673353433609008,0.388662726,0.3423625230789184,0.010122529,0.006040174,0.124804176,1.712728739,8.756912231445312,875.6912231445312,Other
Jamaica,Other drug use disorders,1.0115022659301758,0.373197466,0.3366255164146423,0.007096941,0.008149158,0.1219530627131462,1.6870148181915283,18.040205001831055,1804.0205001831057,Other
Japan,Other drug use disorders,0.9667798280715942,0.3907424211502075,0.3364444077014923,0.009146912,0.00556657,0.1247540414333343,1.7135145664215088,8.386617660522461,838.6617660522461,Other
Jordan,Other drug use disorders,1.0038354396820068,0.3754173517227173,0.3329296112060547,0.00364553,0.00602762,0.1262327283620834,1.7003822326660156,28.159940719604492,2815.994071960449,Other
Kazakhstan,Other drug use disorders,0.967888355,0.3965032696723938,0.3254568576812744,0.009157323,0.013356954,0.1196103543043136,1.715260624885559,20.356969833374023,2035.6969833374023,Other
Kenya,Other drug use disorders,1.0037049055099487,0.3862161934375763,0.3002821505069732,0.008563941,0.013622493,0.1160693317651748,1.717795729637146,36.192264556884766,3619.226455688477,Other
